name,email,phone,preferred_date,preferred_time,service,device_type,device_os,device_browser,ip_city,ip_country,created_at
Martina Perez,martina.perez47@gmail.com,+1395364164,2026-02-18,14:00,Vitamin C IV,Desktop,macOS,Safari,Valencia,ES,2026-02-18 09:00
Diego Perez,diego.perez85@yahoo.com,+34493215687,2026-04-10,10:00,Enfermedades Crónicas,Mobile,Linux,Edge,Barcelona,ES,2026-04-10 15:00
Sebastian Garcia,sebastian.garcia27@outlook.com,+52540431139,2026-07-14,14:00,Enfermedades Crónicas,Mobile,Linux,Edge,Madrid,ES,2026-07-14 14:00
Martina Torres,martina.torres17@hotmail.com,+34165188767,2026-04-25,10:00,Medicina Preventiva,Mobile,iOS,Edge,Guadalajara,MX,2026-04-25 10:00
Isabella Moreno,isabella.moreno34@gmail.com,+57791250747,2026-03-11,09:00,Facial Harmonization,Mobile,macOS,Edge,Ciudad de Mexico,MX,2026-03-11 09:00
Camila Lopez,camila.lopez87@hotmail.com,+34251935488,2026-03-13,15:00,Symptomatic IV,Mobile,Windows,Chrome,Madrid,ES,2026-03-13 14:00
Camila Martinez,camila.martinez32@gmail.com,+54912263630,2026-02-28,15:00,Vitamin C IV,Desktop,Linux,Edge,Barcelona,ES,2026-02-28 09:00
Hugo Sanchez,hugo.sanchez81@yahoo.com,+54268225289,2026-06-26,10:00,Visita Domiciliaria,Mobile,Windows,Firefox,Buenos Aires,AR,2026-06-26 16:00
Joaquin Diaz,joaquin.diaz44@yahoo.com,+1833562590,2026-07-14,09:00,IV Rehydration,Mobile,iOS,Safari,Medellin,CO,2026-07-14 11:00
Hugo Torres,hugo.torres99@gmail.com,+52884669128,2026-04-17,08:00,IV Rehydration,Desktop,Linux,Chrome,Ciudad de Mexico,MX,2026-04-17 16:00
Sebastian Flores,sebastian.flores87@gmail.com,+57140309322,2026-05-15,10:00,Consulta General,Mobile,iOS,Firefox,Miami,US,2026-05-15 09:00
Emma Perez,emma.perez68@hotmail.com,+57730416968,2026-06-02,10:00,Atención Pediátrica,Desktop,iOS,Edge,Barcelona,ES,2026-06-02 15:00
Mateo Rodriguez,mateo.rodriguez68@outlook.com,+54874438142,2026-05-29,16:00,Vitamin C IV,Desktop,iOS,Chrome,Medellin,CO,2026-05-29 09:00
Sebastian Lopez,sebastian.lopez52@hotmail.com,+57342362437,2026-02-23,08:00,Atención Pediátrica,Mobile,iOS,Safari,Bogota,CO,2026-02-23 08:00
Andres Sanchez,andres.sanchez60@gmail.com,+1537224982,2026-02-18,16:00,Facial Harmonization,Desktop,Linux,Safari,Ciudad de Mexico,MX,2026-02-18 08:00
Mateo Perez,mateo.perez15@outlook.com,+1237339109,2026-06-05,16:00,General Consultation,Tablet,iOS,Chrome,Madrid,ES,2026-06-05 15:00
Tomas Rodriguez,tomas.rodriguez1@outlook.com,+1830274097,2026-04-17,09:00,IV Rehydration,Mobile,Linux,Firefox,Barcelona,ES,2026-04-17 09:00
Emma Rodriguez,emma.rodriguez14@yahoo.com,+1413794060,2026-07-10,09:00,B-Complex IV,Mobile,Linux,Edge,Guadalajara,MX,2026-07-10 10:00
Sofia Lopez,sofia.lopez10@hotmail.com,+52584571024,2026-07-16,10:00,IV Rehydration,Mobile,macOS,Safari,Medellin,CO,2026-07-16 08:00
Hugo Moreno,hugo.moreno17@yahoo.com,+1675638394,2026-05-20,11:00,Consulta Virtual,Desktop,iOS,Firefox,Bogota,CO,2026-05-20 15:00
Valeria Sanchez,valeria.sanchez96@outlook.com,+34657636273,2026-07-19,15:00,Vitamin C IV,Mobile,Android,Edge,Ciudad de Mexico,MX,2026-07-19 16:00
Hugo Garcia,hugo.garcia47@hotmail.com,+54527167042,2026-07-20,14:00,Vitamin C IV,Desktop,iOS,Edge,Miami,US,2026-07-20 09:00
Joaquin Lopez,joaquin.lopez23@gmail.com,+52372759324,2026-01-30,10:00,IV Rehydration,Mobile,macOS,Chrome,Barcelona,ES,2026-01-30 11:00
Sofia Flores,sofia.flores68@hotmail.com,+57411815504,2026-02-26,15:00,Visita Domiciliaria,Mobile,iOS,Chrome,Ciudad de Mexico,MX,2026-02-26 10:00
Sebastian Lopez,sebastian.lopez39@yahoo.com,+52612053387,2026-03-05,16:00,Consulta General,Mobile,Linux,Chrome,Ciudad de Mexico,MX,2026-03-05 11:00
Tomas Moreno,tomas.moreno7@gmail.com,+34816213440,2026-07-13,10:00,Symptomatic IV,Mobile,iOS,Safari,Guadalajara,MX,2026-07-13 14:00
Mateo Gonzalez,mateo.gonzalez74@yahoo.com,+52116936434,2026-04-21,15:00,Visita Domiciliaria,Tablet,Windows,Chrome,Guadalajara,MX,2026-04-21 11:00
Emma Flores,emma.flores85@outlook.com,+57991508710,2026-02-21,14:00,General Consultation,Desktop,Linux,Edge,Guadalajara,MX,2026-02-21 08:00
Andres Flores,andres.flores82@outlook.com,+1366503598,2026-03-13,09:00,IV Rehydration,Mobile,iOS,Firefox,Ciudad de Mexico,MX,2026-03-13 08:00
Emma Lopez,emma.lopez25@hotmail.com,+34298593487,2026-03-18,16:00,Medicina Preventiva,Desktop,Android,Firefox,Guadalajara,MX,2026-03-18 16:00
Tomas Torres,tomas.torres53@gmail.com,+1851273091,2026-06-18,08:00,Visita Domiciliaria,Desktop,macOS,Chrome,Valencia,ES,2026-06-18 11:00
Lucia Diaz,lucia.diaz23@outlook.com,+52432324981,2026-02-11,14:00,Consulta Virtual,Mobile,Android,Chrome,Bogota,CO,2026-02-11 10:00
Martina Lopez,martina.lopez85@hotmail.com,+1912835674,2026-02-03,08:00,Enfermedades Crónicas,Desktop,Windows,Safari,Buenos Aires,AR,2026-02-03 10:00
Joaquin Flores,joaquin.flores44@outlook.com,+34689755049,2026-04-11,16:00,Enfermedades Crónicas,Mobile,Android,Edge,Madrid,ES,2026-04-11 14:00
Martina Gonzalez,martina.gonzalez71@gmail.com,+54715160949,2026-04-24,11:00,IV Rehydration,Mobile,iOS,Chrome,Madrid,ES,2026-04-24 08:00
Martina Diaz,martina.diaz99@hotmail.com,+52966759262,2026-03-03,14:00,IV Rehydration,Mobile,Windows,Safari,Valencia,ES,2026-03-03 10:00
Sofia Lopez,sofia.lopez66@yahoo.com,+57772206706,2026-06-05,08:00,Enfermedades Crónicas,Desktop,Android,Edge,Valencia,ES,2026-06-05 16:00
Isabella Sanchez,isabella.sanchez50@outlook.com,+34159217839,2026-05-28,08:00,Enfermedades Crónicas,Mobile,macOS,Chrome,Bogota,CO,2026-05-28 08:00
Hugo Garcia,hugo.garcia9@gmail.com,+54666734231,2026-07-04,08:00,General Consultation,Desktop,Windows,Safari,Valencia,ES,2026-07-04 10:00
Andres Garcia,andres.garcia53@outlook.com,+52775960462,2026-02-13,14:00,B-Complex IV,Mobile,Linux,Edge,Buenos Aires,AR,2026-02-13 15:00
Andres Lopez,andres.lopez35@yahoo.com,+34631790821,2026-04-10,11:00,Symptomatic IV,Desktop,Windows,Edge,Madrid,ES,2026-04-10 09:00
Sofia Moreno,sofia.moreno98@outlook.com,+54820903200,2026-07-10,09:00,General Consultation,Desktop,Windows,Safari,Ciudad de Mexico,MX,2026-07-10 14:00
Martina Ramirez,martina.ramirez7@outlook.com,+52707116575,2026-07-01,15:00,Consulta Virtual,Desktop,iOS,Firefox,Ciudad de Mexico,MX,2026-07-01 08:00
Camila Rodriguez,camila.rodriguez26@hotmail.com,+52587335376,2026-04-14,09:00,Vitamin C IV,Desktop,Android,Firefox,Bogota,CO,2026-04-14 10:00
Valeria Rodriguez,valeria.rodriguez70@outlook.com,+34598490052,2026-06-11,08:00,B-Complex IV,Mobile,Android,Safari,Buenos Aires,AR,2026-06-11 08:00
Diego Sanchez,diego.sanchez66@hotmail.com,+57242116467,2026-02-20,11:00,Facial Harmonization,Mobile,Linux,Firefox,Valencia,ES,2026-02-20 11:00
Martina Torres,martina.torres40@yahoo.com,+57736251119,2026-06-23,08:00,Consulta General,Mobile,Android,Firefox,Ciudad de Mexico,MX,2026-06-23 08:00
Lucia Rodriguez,lucia.rodriguez36@outlook.com,+57156801073,2026-06-18,09:00,Symptomatic IV,Desktop,Windows,Safari,Barcelona,ES,2026-06-18 11:00
Sebastian Moreno,sebastian.moreno86@outlook.com,+1282877760,2026-03-26,09:00,Vitamin C IV,Mobile,Android,Safari,Buenos Aires,AR,2026-03-26 11:00
Martina Lopez,martina.lopez67@yahoo.com,+54284275160,2026-02-24,14:00,Facial Harmonization,Mobile,macOS,Edge,Madrid,ES,2026-02-24 09:00
Hugo Torres,hugo.torres15@hotmail.com,+1290284883,2026-04-06,14:00,Consulta General,Desktop,Windows,Edge,Barcelona,ES,2026-04-06 08:00
Joaquin Garcia,joaquin.garcia90@outlook.com,+1684758032,2026-04-29,15:00,General Consultation,Mobile,macOS,Safari,Bogota,CO,2026-04-29 11:00
Sebastian Lopez,sebastian.lopez67@outlook.com,+52950837330,2026-03-24,08:00,IV Rehydration,Desktop,iOS,Edge,Valencia,ES,2026-03-24 14:00
Sofia Lopez,sofia.lopez42@yahoo.com,+52192544868,2026-06-18,11:00,Consulta General,Mobile,Windows,Safari,Medellin,CO,2026-06-18 16:00
Mateo Diaz,mateo.diaz52@yahoo.com,+1261426901,2026-04-30,15:00,Vitamin C IV,Mobile,Android,Safari,Ciudad de Mexico,MX,2026-04-30 14:00
Sebastian Flores,sebastian.flores72@gmail.com,+1673656773,2026-06-19,16:00,Consulta General,Mobile,Android,Edge,Valencia,ES,2026-06-19 14:00
Hugo Garcia,hugo.garcia17@hotmail.com,+34455281449,2026-02-19,16:00,Vitamin C IV,Mobile,Linux,Chrome,Medellin,CO,2026-02-19 15:00
Sofia Gonzalez,sofia.gonzalez95@yahoo.com,+1649976609,2026-03-06,14:00,General Consultation,Mobile,iOS,Firefox,Barcelona,ES,2026-03-06 10:00
Emma Garcia,emma.garcia12@outlook.com,+57292245204,2026-03-31,09:00,Atención Pediátrica,Desktop,macOS,Edge,Ciudad de Mexico,MX,2026-03-31 11:00
Martina Martinez,martina.martinez79@gmail.com,+54395171674,2026-03-24,11:00,Medicina Preventiva,Mobile,Linux,Safari,Bogota,CO,2026-03-24 15:00
Sebastian Sanchez,sebastian.sanchez80@hotmail.com,+1568650265,2026-02-14,14:00,Facial Harmonization,Mobile,Android,Chrome,Guadalajara,MX,2026-02-14 10:00
Martina Torres,martina.torres88@yahoo.com,+1100702897,2026-03-12,11:00,General Consultation,Tablet,Android,Firefox,Madrid,ES,2026-03-12 08:00
Hugo Perez,hugo.perez49@outlook.com,+1456350140,2026-01-27,15:00,Symptomatic IV,Mobile,iOS,Safari,Madrid,ES,2026-01-27 15:00
Sofia Moreno,sofia.moreno48@yahoo.com,+57369730105,2026-06-23,09:00,Consulta Virtual,Mobile,macOS,Edge,Buenos Aires,AR,2026-06-23 14:00
Hugo Flores,hugo.flores24@yahoo.com,+52780697570,2026-04-15,09:00,Consulta General,Mobile,Linux,Firefox,Valencia,ES,2026-04-15 16:00
Diego Torres,diego.torres44@gmail.com,+54276546278,2026-04-15,10:00,Vitamin C IV,Desktop,Windows,Chrome,Barcelona,ES,2026-04-15 14:00
Sofia Perez,sofia.perez22@outlook.com,+1284530250,2026-04-29,11:00,Visita Domiciliaria,Desktop,Android,Chrome,Buenos Aires,AR,2026-04-29 10:00
Mateo Lopez,mateo.lopez72@gmail.com,+54496459225,2026-03-11,10:00,Vitamin C IV,Mobile,macOS,Firefox,Bogota,CO,2026-03-11 11:00
Emma Ramirez,emma.ramirez34@yahoo.com,+52108162937,2026-03-03,09:00,IV Rehydration,Mobile,Linux,Safari,Guadalajara,MX,2026-03-03 15:00
Sebastian Flores,sebastian.flores22@outlook.com,+34313833343,2026-03-15,14:00,Enfermedades Crónicas,Mobile,Windows,Chrome,Medellin,CO,2026-03-15 10:00
Valeria Gonzalez,valeria.gonzalez42@gmail.com,+57587131684,2026-07-15,08:00,IV Rehydration,Mobile,Windows,Chrome,Valencia,ES,2026-07-15 08:00
Hugo Sanchez,hugo.sanchez94@outlook.com,+1204558713,2026-05-30,09:00,Medicina Preventiva,Mobile,macOS,Firefox,Buenos Aires,AR,2026-05-30 08:00
Hugo Martinez,hugo.martinez37@gmail.com,+34137787327,2026-07-20,16:00,IV Rehydration,Tablet,macOS,Edge,Barcelona,ES,2026-07-20 14:00
Tomas Torres,tomas.torres72@outlook.com,+34749690863,2026-03-11,15:00,Enfermedades Crónicas,Tablet,macOS,Safari,Madrid,ES,2026-03-11 10:00
Isabella Torres,isabella.torres52@yahoo.com,+52246941318,2026-04-23,10:00,Facial Harmonization,Mobile,macOS,Edge,Buenos Aires,AR,2026-04-23 08:00
Emma Ramirez,emma.ramirez36@outlook.com,+57279948247,2026-05-02,09:00,Facial Harmonization,Mobile,Windows,Firefox,Valencia,ES,2026-05-02 15:00
Joaquin Flores,joaquin.flores47@outlook.com,+57945687419,2026-02-03,15:00,Enfermedades Crónicas,Mobile,Windows,Chrome,Guadalajara,MX,2026-02-03 14:00
Mateo Rodriguez,mateo.rodriguez43@outlook.com,+34246163398,2026-06-22,16:00,Vitamin C IV,Mobile,iOS,Safari,Guadalajara,MX,2026-06-22 09:00
Martina Lopez,martina.lopez31@gmail.com,+52790040719,2026-05-07,16:00,Atención Pediátrica,Mobile,iOS,Firefox,Barcelona,ES,2026-05-07 16:00
Andres Ramirez,andres.ramirez67@gmail.com,+52780127237,2026-05-04,15:00,Symptomatic IV,Mobile,Android,Safari,Madrid,ES,2026-05-04 10:00
Tomas Sanchez,tomas.sanchez76@outlook.com,+1869591033,2026-05-08,11:00,Vitamin C IV,Mobile,Android,Edge,Ciudad de Mexico,MX,2026-05-08 11:00
Camila Diaz,camila.diaz20@outlook.com,+34239303571,2026-02-11,10:00,Enfermedades Crónicas,Desktop,Android,Firefox,Bogota,CO,2026-02-11 10:00
Diego Martinez,diego.martinez95@gmail.com,+52304465908,2026-06-01,16:00,Vitamin C IV,Tablet,Android,Chrome,Madrid,ES,2026-06-01 16:00
Mateo Garcia,mateo.garcia95@outlook.com,+34196476756,2026-02-09,14:00,B-Complex IV,Mobile,Windows,Edge,Barcelona,ES,2026-02-09 09:00
Lucia Torres,lucia.torres99@hotmail.com,+54533818927,2026-06-02,14:00,Consulta General,Desktop,macOS,Chrome,Ciudad de Mexico,MX,2026-06-02 16:00
Andres Gonzalez,andres.gonzalez72@yahoo.com,+57619512107,2026-06-08,09:00,IV Rehydration,Desktop,Linux,Safari,Ciudad de Mexico,MX,2026-06-08 10:00
Emma Diaz,emma.diaz49@outlook.com,+1358867282,2026-06-18,15:00,Vitamin C IV,Mobile,iOS,Chrome,Ciudad de Mexico,MX,2026-06-18 15:00
Sofia Rodriguez,sofia.rodriguez88@outlook.com,+52312945757,2026-04-03,11:00,Medicina Preventiva,Tablet,Android,Chrome,Guadalajara,MX,2026-04-03 16:00
Tomas Flores,tomas.flores95@hotmail.com,+54283816626,2026-07-17,08:00,Consulta General,Mobile,Windows,Safari,Madrid,ES,2026-07-17 15:00
Diego Martinez,diego.martinez84@yahoo.com,+57854271682,2026-05-08,09:00,Medicina Preventiva,Mobile,Linux,Chrome,Ciudad de Mexico,MX,2026-05-08 10:00
Mateo Ramirez,mateo.ramirez95@outlook.com,+54335005603,2026-03-04,09:00,Medicina Preventiva,Desktop,Windows,Chrome,Barcelona,ES,2026-03-04 08:00
Sebastian Flores,sebastian.flores24@gmail.com,+54748118531,2026-02-26,16:00,Enfermedades Crónicas,Mobile,Linux,Edge,Miami,US,2026-02-26 08:00
Diego Diaz,diego.diaz98@outlook.com,+1634402283,2026-06-04,15:00,Vitamin C IV,Mobile,macOS,Firefox,Madrid,ES,2026-06-04 09:00
Isabella Lopez,isabella.lopez20@hotmail.com,+34972222778,2026-02-26,15:00,Medicina Preventiva,Tablet,iOS,Chrome,Miami,US,2026-02-26 16:00
Hugo Garcia,hugo.garcia23@hotmail.com,+34147744586,2026-04-22,10:00,Medicina Preventiva,Mobile,macOS,Edge,Medellin,CO,2026-04-22 14:00
Andres Diaz,andres.diaz89@hotmail.com,+57816559352,2026-03-18,14:00,IV Rehydration,Mobile,Android,Edge,Guadalajara,MX,2026-03-18 08:00
Camila Lopez,camila.lopez83@outlook.com,+34974748176,2026-07-14,14:00,Enfermedades Crónicas,Mobile,Linux,Firefox,Barcelona,ES,2026-07-14 08:00
Tomas Rodriguez,tomas.rodriguez20@gmail.com,+1279830352,2026-03-27,16:00,Consulta Virtual,Tablet,Linux,Firefox,Buenos Aires,AR,2026-03-27 15:00
Joaquin Torres,joaquin.torres8@hotmail.com,+1983957064,2026-07-17,09:00,Consulta Virtual,Mobile,Linux,Edge,Bogota,CO,2026-07-17 11:00
Mateo Flores,mateo.flores19@gmail.com,+54151986781,2026-07-03,15:00,Vitamin C IV,Mobile,Android,Safari,Guadalajara,MX,2026-07-03 09:00
Sofia Garcia,sofia.garcia78@gmail.com,+34224483073,2026-06-12,08:00,IV Rehydration,Mobile,iOS,Chrome,Bogota,CO,2026-06-12 09:00
Sebastian Martinez,sebastian.martinez85@yahoo.com,+1915992238,2026-07-14,11:00,Consulta Virtual,Mobile,Android,Chrome,Bogota,CO,2026-07-14 08:00
Lucia Diaz,lucia.diaz59@hotmail.com,+57933920254,2026-05-07,14:00,Vitamin C IV,Mobile,Windows,Chrome,Barcelona,ES,2026-05-07 08:00
Martina Sanchez,martina.sanchez44@hotmail.com,+34718936517,2026-07-01,15:00,IV Rehydration,Mobile,Android,Chrome,Medellin,CO,2026-07-01 14:00
Hugo Flores,hugo.flores90@hotmail.com,+57475783148,2026-05-12,15:00,IV Rehydration,Mobile,iOS,Safari,Madrid,ES,2026-05-12 16:00
Emma Moreno,emma.moreno3@outlook.com,+34345740029,2026-05-31,11:00,Vitamin C IV,Mobile,Windows,Chrome,Valencia,ES,2026-05-31 11:00
Valeria Gonzalez,valeria.gonzalez28@hotmail.com,+34378482739,2026-04-24,08:00,Atención Pediátrica,Mobile,Android,Safari,Ciudad de Mexico,MX,2026-04-24 09:00
Andres Flores,andres.flores62@hotmail.com,+52698641566,2026-03-23,11:00,B-Complex IV,Desktop,Android,Safari,Valencia,ES,2026-03-23 11:00
Lucia Sanchez,lucia.sanchez17@hotmail.com,+52402149641,2026-07-03,14:00,General Consultation,Mobile,iOS,Firefox,Buenos Aires,AR,2026-07-03 10:00
Martina Diaz,martina.diaz29@gmail.com,+57134770964,2026-05-19,09:00,Vitamin C IV,Tablet,iOS,Firefox,Madrid,ES,2026-05-19 11:00
Sebastian Perez,sebastian.perez40@outlook.com,+1169666935,2026-03-19,10:00,Symptomatic IV,Mobile,Windows,Firefox,Bogota,CO,2026-03-19 10:00
Camila Ramirez,camila.ramirez18@gmail.com,+57595795858,2026-04-07,11:00,Vitamin C IV,Desktop,iOS,Safari,Miami,US,2026-04-07 16:00
Lucia Lopez,lucia.lopez95@gmail.com,+54694684773,2026-06-24,09:00,Vitamin C IV,Desktop,macOS,Firefox,Ciudad de Mexico,MX,2026-06-24 16:00
Lucia Torres,lucia.torres67@gmail.com,+34972239317,2026-07-01,15:00,Consulta General,Mobile,macOS,Safari,Valencia,ES,2026-07-01 09:00
Andres Moreno,andres.moreno60@gmail.com,+34309901229,2026-02-23,14:00,Vitamin C IV,Mobile,macOS,Safari,Bogota,CO,2026-02-23 09:00
Hugo Gonzalez,hugo.gonzalez68@yahoo.com,+57628316550,2026-07-09,10:00,B-Complex IV,Mobile,macOS,Chrome,Miami,US,2026-07-09 08:00
Isabella Torres,isabella.torres58@yahoo.com,+54855278334,2026-01-24,11:00,General Consultation,Mobile,macOS,Safari,Madrid,ES,2026-01-24 09:00
Martina Lopez,martina.lopez21@outlook.com,+54372967863,2026-06-24,16:00,Symptomatic IV,Mobile,macOS,Edge,Valencia,ES,2026-06-24 16:00
Isabella Lopez,isabella.lopez90@hotmail.com,+54120380266,2026-06-16,08:00,Vitamin C IV,Mobile,Windows,Edge,Guadalajara,MX,2026-06-16 11:00
Martina Flores,martina.flores97@gmail.com,+34953735774,2026-04-07,08:00,Vitamin C IV,Mobile,Linux,Edge,Miami,US,2026-04-07 15:00
Lucia Moreno,lucia.moreno75@yahoo.com,+52683984539,2026-03-27,16:00,Consulta Virtual,Mobile,iOS,Firefox,Barcelona,ES,2026-03-27 14:00
Joaquin Rodriguez,joaquin.rodriguez23@yahoo.com,+34374364321,2026-07-24,14:00,General Consultation,Mobile,iOS,Firefox,Bogota,CO,2026-07-24 15:00
Tomas Torres,tomas.torres82@outlook.com,+52795813602,2026-02-21,08:00,B-Complex IV,Desktop,Linux,Edge,Valencia,ES,2026-02-21 15:00
Isabella Moreno,isabella.moreno14@yahoo.com,+54510173692,2026-06-24,08:00,Vitamin C IV,Desktop,macOS,Firefox,Valencia,ES,2026-06-24 08:00
Emma Perez,emma.perez24@outlook.com,+52891313326,2026-03-20,15:00,Visita Domiciliaria,Mobile,Linux,Firefox,Medellin,CO,2026-03-20 14:00
Lucia Rodriguez,lucia.rodriguez22@yahoo.com,+54809015667,2026-03-01,09:00,Vitamin C IV,Tablet,macOS,Safari,Ciudad de Mexico,MX,2026-03-01 14:00
Mateo Sanchez,mateo.sanchez21@gmail.com,+34777342791,2026-03-29,16:00,Consulta General,Mobile,Windows,Safari,Madrid,ES,2026-03-29 16:00
Martina Moreno,martina.moreno19@outlook.com,+34189658290,2026-03-07,11:00,Visita Domiciliaria,Desktop,Linux,Firefox,Barcelona,ES,2026-03-07 15:00
Mateo Torres,mateo.torres34@outlook.com,+57674563494,2026-03-16,09:00,Vitamin C IV,Mobile,iOS,Edge,Medellin,CO,2026-03-16 10:00
Tomas Ramirez,tomas.ramirez57@yahoo.com,+34678853959,2026-03-13,09:00,Vitamin C IV,Mobile,iOS,Firefox,Buenos Aires,AR,2026-03-13 14:00
Martina Rodriguez,martina.rodriguez25@hotmail.com,+54704977388,2026-07-13,08:00,IV Rehydration,Mobile,macOS,Safari,Barcelona,ES,2026-07-13 16:00
Isabella Ramirez,isabella.ramirez22@yahoo.com,+1819849775,2026-02-09,11:00,Facial Harmonization,Desktop,Linux,Chrome,Buenos Aires,AR,2026-02-09 11:00
Hugo Ramirez,hugo.ramirez35@gmail.com,+34732263942,2026-04-15,10:00,B-Complex IV,Mobile,iOS,Firefox,Miami,US,2026-04-15 16:00
Andres Sanchez,andres.sanchez64@gmail.com,+1789693165,2026-07-02,09:00,B-Complex IV,Desktop,Windows,Chrome,Valencia,ES,2026-07-02 10:00
Martina Diaz,martina.diaz24@outlook.com,+57787193294,2026-04-17,08:00,Atención Pediátrica,Mobile,macOS,Firefox,Buenos Aires,AR,2026-04-17 16:00
Joaquin Gonzalez,joaquin.gonzalez4@outlook.com,+57586469216,2026-02-18,14:00,IV Rehydration,Mobile,iOS,Edge,Ciudad de Mexico,MX,2026-02-18 08:00
Sofia Martinez,sofia.martinez75@yahoo.com,+52986395143,2026-06-15,15:00,Symptomatic IV,Mobile,Linux,Chrome,Madrid,ES,2026-06-15 08:00
Emma Lopez,emma.lopez69@yahoo.com,+54671985962,2026-03-18,15:00,Facial Harmonization,Tablet,Linux,Safari,Miami,US,2026-03-18 11:00
Sofia Torres,sofia.torres78@outlook.com,+1173175357,2026-06-19,11:00,Vitamin C IV,Tablet,iOS,Safari,Valencia,ES,2026-06-19 10:00
Tomas Moreno,tomas.moreno46@hotmail.com,+1787298924,2026-07-06,16:00,Vitamin C IV,Mobile,Android,Edge,Medellin,CO,2026-07-06 08:00
Lucia Perez,lucia.perez32@hotmail.com,+34373280749,2026-05-26,10:00,Facial Harmonization,Mobile,iOS,Edge,Bogota,CO,2026-05-26 10:00
Camila Gonzalez,camila.gonzalez19@outlook.com,+57233755303,2026-01-26,14:00,Vitamin C IV,Mobile,Windows,Safari,Madrid,ES,2026-01-26 16:00
Emma Flores,emma.flores52@outlook.com,+34604708275,2026-06-05,16:00,Consulta General,Desktop,iOS,Chrome,Barcelona,ES,2026-06-05 15:00
Isabella Diaz,isabella.diaz70@gmail.com,+1883279377,2026-05-19,08:00,Atención Pediátrica,Mobile,macOS,Chrome,Guadalajara,MX,2026-05-19 08:00
Mateo Lopez,mateo.lopez80@yahoo.com,+52523612240,2026-05-13,15:00,IV Rehydration,Mobile,Windows,Edge,Buenos Aires,AR,2026-05-13 14:00
Diego Moreno,diego.moreno90@outlook.com,+1690077090,2026-02-05,11:00,IV Rehydration,Mobile,Linux,Edge,Medellin,CO,2026-02-05 14:00
Andres Perez,andres.perez41@yahoo.com,+34218805217,2026-05-06,08:00,General Consultation,Desktop,Linux,Chrome,Buenos Aires,AR,2026-05-06 08:00
Diego Moreno,diego.moreno89@outlook.com,+34477163672,2026-01-30,08:00,Vitamin C IV,Desktop,iOS,Edge,Miami,US,2026-01-30 15:00
Emma Torres,emma.torres27@outlook.com,+54437571555,2026-07-09,09:00,Symptomatic IV,Mobile,Android,Safari,Guadalajara,MX,2026-07-09 14:00
Lucia Sanchez,lucia.sanchez1@outlook.com,+34126600019,2026-02-26,14:00,Consulta General,Mobile,Linux,Firefox,Valencia,ES,2026-02-26 16:00
Valeria Sanchez,valeria.sanchez95@yahoo.com,+1758622998,2026-06-18,11:00,Symptomatic IV,Mobile,macOS,Safari,Barcelona,ES,2026-06-18 10:00
Andres Sanchez,andres.sanchez63@yahoo.com,+54464982822,2026-04-02,14:00,Atención Pediátrica,Desktop,Linux,Edge,Buenos Aires,AR,2026-04-02 16:00
Diego Torres,diego.torres55@gmail.com,+52360400251,2026-05-07,16:00,Medicina Preventiva,Desktop,Windows,Edge,Miami,US,2026-05-07 11:00
Joaquin Gonzalez,joaquin.gonzalez14@gmail.com,+54779274863,2026-06-21,10:00,General Consultation,Mobile,Windows,Chrome,Valencia,ES,2026-06-21 08:00
Sofia Martinez,sofia.martinez23@gmail.com,+52415800707,2026-07-22,09:00,Visita Domiciliaria,Desktop,macOS,Edge,Bogota,CO,2026-07-22 11:00
Sofia Perez,sofia.perez50@gmail.com,+34211300111,2026-01-28,08:00,B-Complex IV,Desktop,iOS,Safari,Barcelona,ES,2026-01-28 10:00
